id_fundo,nome_fundo,categoria,data_inicio,patrimonio_inicial,taxa_administracao,data_cota,cotacao,rentabilidade_dia,volume_negociado,z-score
171,Desconhecido,Ações,2014-04-05,1422564.99,0.89,2024-01-17,23.38,-0.009,478584,-0.5264443614713296
171,Desconhecido,Ações,2014-04-05,1422564.99,0.89,2024-01-03,22.82,-0.033,494490,-0.5264443614713296
171,Desconhecido,Ações,2014-04-05,1422564.99,0.89,2024-05-10,24.05,0.019,587332,-0.5264443614713296
171,Desconhecido,Ações,2014-04-05,1422564.99,0.89,2024-05-01,23.44,-0.007,888306,-0.5264443614713296
171,Desconhecido,Ações,2014-04-05,1422564.99,0.89,2024-04-09,23.7,0.004,804155,-0.5264443614713296
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-01,78.33,-0.01,348479,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-21,300.1268165859564,0.012,558434,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-25,300.1268165859564,0.011,996818,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-10,79.25,0.001,871382,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-01,78.35,-0.01,697690,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-12,76.38,-0.035,825489,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-14,82.6,0.044,586797,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-23,78.96,-0.002,718203,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-01,78.35,-0.01,697690,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-14,79.98,0.011,897602,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-29,79.44,0.004,354442,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-03,77.07,-0.026,294318,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-20,78.99,-0.002,884227,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-30,78.11,-0.013,950173,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-21,79.64,0.006,478540,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-17,78.81,-0.004,988020,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-03,80.52,0.017,361900,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-25,300.1268165859564,0.02,664162,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-19,76.09,-0.039,153118,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-13,78.28,-0.011,24299,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-24,79.16,0.0,434545,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-15,77.3,-0.023,342676,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-18,79.82,0.009,877704,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-15,76.36,-0.035,408826,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-21,81.89,0.035,109014,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-28,79.56,0.005,457378,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-29,79.96,0.01,539161,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-11,76.79,-0.03,525019,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-21,300.1268165859564,0.01,472724,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-11,79.81,0.008,586415,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-20,80.35,0.015,700923,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-05,79.29,0.002,102234,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-17,79.38,0.003,553316,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-11,78.62,-0.007,653779,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-28,78.59,-0.007,327493,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-19,77.59,-0.02,407528,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-03,77.07,-0.026,294318,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-22,76.68,-0.031,167936,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-04,80.25,0.014,832081,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-13,77.34,-0.023,209073,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-25,77.8,-0.017,549152,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-23,80.52,0.017,466675,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-25,300.1268165859564,0.011,996818,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-09,80.89,0.022,718814,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-26,78.41,-0.009,281773,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-11,76.6,-0.032,688835,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-08,78.55,-0.007,820097,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-05,78.59,-0.007,861179,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-08,78.66,-0.006,763423,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-09,81.41,0.029,853080,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-30,82.61,0.044,415630,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-15,82.45,0.042,325395,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-06,79.96,0.01,605780,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-19,81.13,0.025,621087,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-30,80.96,0.023,709448,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-27,79.57,0.005,67598,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-03,79.66,0.007,610751,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-16,78.97,-0.002,447964,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-03,77.24,-0.024,306225,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-04,81.66,0.032,110772,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-14,81.15,0.025,801651,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-12,77.48,-0.021,169532,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-17,81.89,0.035,135524,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-29,77.57,-0.02,784838,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-18,80.42,0.016,951157,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-19,78.34,-0.01,438338,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-16,80.71,0.02,553115,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-16,79.43,0.004,801025,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-02,79.52,0.005,584156,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-29,79.44,0.004,407273,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-26,81.27,0.027,394326,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-06,77.92,-0.015,195674,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-27,78.65,-0.006,394099,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-28,79.51,0.005,640062,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-24,79.89,0.01,562413,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-28,78.33,-0.01,611227,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-16,77.25,-0.024,803216,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-17,78.16,-0.012,900726,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-05,79.65,0.006,965296,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-07,80.34,0.015,310926,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-04,78.1,-0.013,512682,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-01,77.25,-0.024,908684,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-10,78.42,-0.009,150575,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-20,79.56,0.005,489863,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-18,78.19,-0.012,429787,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-19,78.09,-0.013,496168,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-27,300.1268165859564,-0.034,605635,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-01,77.81,-0.017,387743,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-23,78.96,-0.002,718203,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-24,79.6,0.006,452060,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-13,76.52,-0.033,72128,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-15,80.72,0.02,136409,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-22,80.05,0.012,250201,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-13,80.69,0.02,724797,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-26,78.5,-0.008,158783,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-06,80.25,0.014,836559,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-07,78.75,-0.005,31286,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-14,80.98,0.023,840188,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-02,79.94,0.01,203078,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-02,77.47,-0.021,66874,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-15,80.02,0.011,650832,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-04,77.98,-0.015,765072,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-03,79.75,0.008,377113,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-31,78.28,-0.011,414434,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-20,78.32,-0.01,783938,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-23,77.91,-0.015,970571,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-02,78.08,-0.013,142859,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-17,0.0,0.016,163443,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-16,78.06,-0.014,663360,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-28,81.21,0.026,945076,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-29,79.71,0.007,705316,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-22,79.87,0.009,985372,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-22,76.08,-0.039,680163,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-10,79.92,0.01,584864,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-26,78.12,-0.013,303066,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-06,79.13,-0.0,46326,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-05,76.58,-0.032,698881,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-07,79.6,0.006,561332,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-08,79.31,0.002,69377,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-07,80.58,0.018,457836,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-12,78.09,-0.013,873229,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-07,77.2,-0.024,826823,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-12,79.75,0.008,256247,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-23,79.37,0.003,130876,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-13,77.28,-0.023,83649,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-23,79.1,-0.0,209984,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-08,80.7,0.02,60961,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-25,78.86,-0.004,793516,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-22,75.78,-0.042,161257,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-11,300.1268165859564,-0.001,562452,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-02,300.1268165859564,-0.001,303343,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-27,78.06,-0.014,206864,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-04,81.39,0.028,715761,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-09,79.0,-0.002,164304,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-05,79.22,0.001,247187,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-25,77.92,-0.015,347986,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-26,80.67,0.019,512423,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-27,78.3,-0.011,387799,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-14,79.51,0.005,505297,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-20,79.97,0.011,169245,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-01,81.8,0.034,907918,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-31,300.1268165859564,-0.013,883876,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-24,78.91,-0.003,703881,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-24,81.11,0.025,3551,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-10,79.82,0.009,85306,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-09,77.5,-0.021,871963,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-10,76.9,-0.028,15314,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-01-21,79.89,0.009,62052,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-08,81.42,0.029,792082,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-05-12,78.87,-0.003,571437,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-04-09,80.28,0.014,513200,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-06,78.8,-0.004,472044,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-02-18,79.75,0.008,846142,-0.6672447909001334
127,Desconhecido,Multimercado,2010-08-01,1168313.23,2.3,2024-03-18,80.64,0.019,260354,-0.6672447909001334
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-27,58.74,-0.002,7494,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-12,58.81,-0.001,994305,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-11,57.43,-0.024,951578,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-09,59.73,0.015,407414,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-20,59.1,0.004,745396,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-30,58.36,-0.009,335817,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-23,58.29,-0.01,159768,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-12,58.81,-0.001,994305,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-09,57.94,-0.016,452624,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-18,56.9,-0.033,815593,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-23,57.11,-0.03,871670,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-11,300.1268165859564,0.012,90707,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-11,59.43,0.01,178658,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-10,59.11,0.004,191161,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-12,59.85,0.017,596780,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-16,58.23,-0.011,674617,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-02,59.92,0.018,775080,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-07,59.66,0.013,924347,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-23,57.11,-0.03,871670,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-20,60.72,0.032,197838,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-06,58.64,-0.004,725940,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-12,57.88,-0.017,13963,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-01,58.16,-0.012,276320,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-03,57.39,-0.025,436533,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-27,58.74,-0.002,7494,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-18,58.67,-0.003,570258,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-24,59.12,0.004,694449,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-15,56.11,-0.047,76133,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-22,57.24,-0.028,447528,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-19,57.82,-0.018,796486,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-18,56.9,-0.033,815593,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-05,57.56,-0.022,340947,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-12,60.6,0.029,238056,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-05,56.91,-0.033,558634,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-14,300.1268165859564,0.026,680741,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-05,56.2,-0.045,98917,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-04,55.94,-0.05,261866,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-07,59.81,0.016,139600,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-20,58.76,-0.002,29581,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-30,58.36,-0.009,335817,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-16,58.71,-0.003,124123,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-30,58.62,-0.004,121260,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-15,59.09,0.004,98499,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-17,59.29,0.007,671719,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-06,59.96,0.019,601596,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-25,59.72,0.014,389870,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-16,57.78,-0.018,379295,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-02,59.35,0.008,285644,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-28,59.17,0.005,557449,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-29,59.54,0.012,870730,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-06,59.04,0.003,902379,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-18,58.38,-0.008,552771,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-25,59.55,0.012,396182,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-12,58.38,-0.008,556240,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-20,58.64,-0.004,687486,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-15,59.22,0.006,175902,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-10,59.1,0.004,615560,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-30,60.22,0.023,351725,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-27,58.51,-0.006,536772,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-16,58.1,-0.013,639900,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-04-09,59.64,0.013,305089,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-23,58.38,-0.008,331620,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-15,59.26,0.007,987101,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-01-13,57.72,-0.019,386800,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-18,0.0,0.003,363579,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-17,58.59,-0.005,666596,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-03,58.96,0.002,489912,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-08,59.13,0.005,585235,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-03,57.81,-0.018,86624,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-26,58.13,-0.012,147079,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-04,58.81,-0.001,987036,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-25,58.39,-0.008,877282,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-19,58.6,-0.004,245880,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-08,57.15,-0.029,792258,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-03-24,61.0,0.036,857382,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-24,57.6,-0.022,547289,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-05-07,59.66,0.013,924347,0.7606915338454288
16,Fundo P - Premium,Ações,,3746823.29,2.05,2024-02-14,56.71,-0.037,716770,0.7606915338454288
