id_fundo,nome_fundo,categoria,data_inicio,patrimonio_inicial,taxa_administracao,data_cota,cotacao,rentabilidade_dia,volume_negociado
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-26,44.03,-0.007,345521
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-08,45.68,0.03,774187
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-16,44.45,0.003,499316
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-19,0.0,0.004,61641
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-05,45.37,0.023,187510
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-15,46.56,0.05,991830
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-26,45.08,0.017,542712
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-21,44.93,0.013,902234
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-16,45.06,0.016,202695
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-28,44.45,0.003,773441
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-06,44.08,-0.006,479992
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-02,43.35,-0.022,433652
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-23,44.34,0.0,567555
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-20,44.95,0.014,774274
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-23,4380.6,-0.012,814417
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-08,43.3,-0.023,582604
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-03,44.63,0.007,268870
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-22,44.44,0.002,715384
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-08,44.13,-0.005,171694
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-27,43.94,-0.009,57692
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-04,45.0,0.015,622160
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-17,44.56,0.005,386068
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-04,42.26,-0.047,266186
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-12,44.94,0.014,594887
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-15,44.61,0.006,576940
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-27,44.37,0.001,397698
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-15,45.43,0.025,402703
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-14,4530.42,0.022,362259
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-09,44.45,0.002,310692
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-24,0.0,-0.008,560299
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-23,43.99,-0.008,50047
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-26,43.7,-0.014,434657
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-18,0.0,0.007,395558
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-12,43.73,-0.014,260175
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-03,45.4,0.024,171986
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-14,45.02,0.015,226023
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-07,45.37,0.023,844491
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-19,64.24,0.449,923103
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-12,43.24,-0.025,819509
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-17,44.31,-0.001,442364
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-03,44.11,-0.005,152698
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-25,45.06,0.016,761918
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-16,44.35,0.0,321120
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-02,43.97,-0.008,823866
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-15,44.57,0.005,62211
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-04-20,44.9,0.013,912194
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-17,44.64,0.007,724875
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-08,44.51,0.004,281090
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-03-14,44.52,0.004,406478
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-05-04,45.63,0.029,856530
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-02-09,45.23,0.02,606181
175,Desconhecido,Ações,2014-08-06,4247398.46,1.73,2024-01-13,0.0,0.005,942543
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-02,21.35,-0.023,578875
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-21,22.08,0.011,948935
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-17,22.75,0.042,384595
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-28,21.84,0.0,584084
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-25,21.86,0.001,241858
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-28,21.71,-0.006,111663
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-12,0.0,0.023,249065
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-02,23.71,0.085,430970
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-30,22.19,0.016,136477
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-26,22.02,0.008,136979
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-01,22.47,0.029,841341
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-09,21.83,-0.0,46480
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-11,2208.76,0.011,104373
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-09,21.82,-0.001,667609
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-27,22.41,0.026,370253
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-29,22.01,0.008,294742
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-12,21.59,-0.011,709399
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-10,22.5,0.03,996555
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-22,22.38,0.025,162565
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-06,22.3,0.021,787843
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-18,22.26,0.019,331696
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-27,21.83,-0.0,127603
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-18,22.26,0.019,331696
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-16,21.74,-0.005,217284
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-01,21.96,0.005,585697
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-19,22.63,0.036,732782
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-03,21.25,-0.027,100813
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-19,2232.76,0.022,316392
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-19,22.0,0.007,231366
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-07,22.29,0.021,658887
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-02,21.26,-0.026,48469
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-03,21.25,-0.027,100813
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-14,22.11,0.012,410203
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-22,22.59,0.034,587351
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-04,21.91,0.003,195019
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-23,22.31,0.022,354950
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-12,21.59,-0.011,709399
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-06,21.56,-0.013,317914
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-21,22.3,0.021,743496
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-30,21.46,-0.017,922251
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-02,23.71,0.085,430970
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-29,21.68,-0.007,560397
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-15,21.88,0.002,362077
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-06,21.85,0.0,298287
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-26,22.0,0.007,457380
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-16,21.25,-0.027,437924
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-03,21.94,0.005,76332
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-05,22.16,0.015,146310
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-14,22.31,0.021,81035
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-16,2168.56,-0.007,890100
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-17,22.35,0.023,453945
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-20,29.18,0.336,738346
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-18,21.75,-0.004,889393
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-22,22.54,0.032,810914
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-04,22.08,0.011,971892
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-18,21.79,-0.002,715703
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-05,2106.89,-0.035,709629
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-18,22.39,0.025,480430
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-23,22.59,0.034,698132
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-08,20.47,-0.063,567231
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-29,21.75,-0.004,528809
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-25,22.08,0.011,723775
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-03,22.24,0.018,191266
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-28,22.23,0.018,301781
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-01,22.14,0.014,919535
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-27,2142.53,-0.019,525547
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-17,21.83,-0.0,979906
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-11,21.3,-0.025,365306
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-14,22.31,0.021,81035
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-11,21.71,-0.006,11122
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-09,21.35,-0.023,95129
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-26,21.42,-0.019,174681
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-24,21.14,-0.032,565317
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-10,22.03,0.009,178950
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-14,21.56,-0.013,313396
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-14,21.67,-0.008,192894
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-07,21.03,-0.037,538668
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-05,2185.7,0.001,330998
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-02,22.0,0.007,172851
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-21,21.76,-0.004,828293
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-13,22.57,0.034,872197
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-29,22.01,0.008,294742
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-15,21.56,-0.013,875913
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-04,22.49,0.03,152821
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-02,21.15,-0.032,322846
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-29,21.82,-0.001,468852
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-30,21.46,-0.017,922251
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-07,21.44,-0.018,636830
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-08,22.2,0.017,225854
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-25,21.72,-0.005,532518
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-23,21.3,-0.025,691084
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-18,21.75,-0.004,889393
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-23,22.45,0.028,390902
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-23,22.11,0.012,409912
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-22,22.11,0.012,575705
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-05,22.13,0.013,599740
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-15,22.1,0.012,768264
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-28,22.29,0.021,555535
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-13,21.81,-0.002,785942
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-12,21.39,-0.021,936887
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-24,21.33,-0.023,363373
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-19,21.76,-0.004,305175
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-24,22.28,0.02,662190
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-20,22.02,0.008,145752
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-31,21.82,-0.001,350782
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-24,22.47,0.029,999131
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-11,21.39,-0.021,487635
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-20,21.27,-0.026,634208
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-07,23.05,0.055,817562
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-03,22.14,0.014,870270
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-08,21.11,-0.033,379174
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-22,21.73,-0.005,306383
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-13,21.94,0.004,599220
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-06,22.24,0.018,112917
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-05,22.08,0.011,747504
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-12,22.8,0.044,857562
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-27,22.07,0.011,230360
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-31,21.99,0.007,489165
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-10,21.63,-0.01,878476
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-21,21.84,-0.0,116192
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-10,21.52,-0.014,877904
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-25,21.86,0.001,241858
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-20,21.89,0.002,82730
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-04,21.88,0.002,945616
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-09,21.83,-0.0,46480
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-13,21.21,-0.029,283289
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-17,21.83,-0.001,330855
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-13,22.0,0.007,502215
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-26,20.54,-0.059,673098
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-07,22.45,0.028,407553
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-15,22.24,0.018,353729
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-28,22.7,0.039,121778
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-03,21.65,-0.009,835545
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-10,21.45,-0.018,46187
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-19,22.36,0.024,551644
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-30,21.84,-0.0,418377
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-11,0.0,-0.008,175996
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-16,21.56,-0.013,586089
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-14,22.31,0.022,155408
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-24,21.67,-0.008,486285
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-09,21.68,-0.008,695717
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-16,21.53,-0.014,340167
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-29,22.05,0.009,121545
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-08,22.08,0.011,917887
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-27,22.19,0.016,758590
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-21,22.02,0.008,738973
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-09,21.85,0.0,819133
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-26,21.22,-0.028,944137
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-06,22.3,0.021,787843
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-18,21.62,-0.01,841406
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-01,22.46,0.028,497705
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-01,21.0,-0.039,262593
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-05,2106.89,-0.035,709629
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-04,22.2,0.016,489045
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-06,0.0,0.007,344197
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-03-25,2930.81,0.342,989889
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-17,21.96,0.006,677601
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-12,22.26,0.019,550992
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-05-20,22.15,0.014,331111
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-04-25,21.96,0.006,830767
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-02-12,0.0,0.023,249065
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-08,21.5,-0.016,507245
32,Desconhecido,Ações,2002-08-25,911015.26,1.12,2024-01-15,21.91,0.003,214023
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-29,26.26,-0.018,572678
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-14,26.77,0.001,504238
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-26,26.99,0.009,671251
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-05,27.3,0.021,263420
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-14,26.53,-0.008,306206
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-13,27.61,0.032,689462
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-28,26.65,-0.003,328668
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-09,27.26,0.02,528496
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-26,26.12,-0.023,441542
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-06,26.88,0.005,483941
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-19,27.23,0.018,886091
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-05,27.07,0.012,590406
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-19,26.35,-0.015,827744
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-10,26.89,0.005,350345
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-12,27.2,0.017,364816
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-25,27.01,0.01,942378
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-28,26.99,0.009,346963
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-03,27.94,0.045,414359
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-29,26.91,0.006,33517
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-12,26.94,0.008,95178
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-15,26.64,-0.004,506682
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-17,26.78,0.001,190459
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-18,26.94,0.007,766617
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-13,26.64,-0.004,44671
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-29,26.26,-0.018,572678
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-19,26.82,0.003,774945
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-05,26.54,-0.008,86609
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-11,26.56,-0.007,687802
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-21,27.09,0.013,903752
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-07,26.61,-0.005,693024
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-06,26.88,0.005,483941
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-19,26.35,-0.015,827744
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-13,26.69,-0.002,160928
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-12,26.63,-0.004,546455
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-21,27.04,0.011,303021
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-21,27.22,0.018,992211
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-14,26.65,-0.004,654853
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-16,28.26,0.057,228427
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-24,26.11,-0.024,868313
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-15,25.93,-0.03,258325
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-10,0.0,0.003,880212
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-18,26.5,-0.009,782804
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-12,26.94,0.008,95178
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-07,26.92,0.007,748110
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-22,26.4,-0.013,73164
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-10,27.19,0.017,135097
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-23,26.94,0.008,185180
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-23,26.77,0.001,362122
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-22,2669.63,-0.002,933636
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-24,26.56,-0.007,447220
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-25,25.84,-0.034,445239
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-04,27.25,0.019,401305
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-04,26.61,-0.005,351191
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-12,26.75,0.0,90985
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-16,27.45,0.026,212888
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-05-24,26.8,0.002,906185
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-03,2666.74,-0.003,883494
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-23,26.65,-0.003,234473
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-17,27.55,0.03,800157
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-28,26.32,-0.016,219275
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-31,26.99,0.009,208643
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-08,27.37,0.024,919208
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-27,27.0,0.01,881644
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-04-18,26.82,0.003,890332
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-02-28,26.56,-0.007,916301
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-01-20,25.73,-0.038,990390
13,Fundo M - Select,Renda Fixa,2001-02-08,1214238.54,1.43,2024-03-09,26.19,-0.02,181741
